referrer,views_total,views_unique
github.com,1870,440
Google,1202,457
maplibre.org,1186,550
chatgpt.com,69,42
Bing,46,31
DuckDuckGo,42,22
mvnrepository.com,36,3
pub.dev,31,18
search.brave.com,20,8
Baidu,19,12
