referrer,views_total,views_unique
Google,1679,661
github.com,1400,298
maplibre.org,1380,577
Bing,92,32
Baidu,73,17
DuckDuckGo,59,26
wiki.openstreetmap.org,43,23
search.brave.com,33,16
pub.dev,25,17
statics.teams.cdn.office.net,22,7
