referrer,views_total,views_unique
Google,3354,518
maplibre.org,2095,256
github.com,1436,196
Bing,85,20
npmjs.com,81,16
gitlab.com,76,1
DuckDuckGo,58,20
wiki.openstreetmap.org,35,16
sim.amazon.com,28,5
com.google.android.gm,27,2
