referrer,views_total,views_unique
Google,1904,639
maplibre.org,1150,370
github.com,881,188
Bing,106,30
chatgpt.com,72,20
DuckDuckGo,55,28
cn.bing.com,46,17
statics.teams.cdn.office.net,36,13
yandex.ru,30,7
npmjs.com,21,10
