referrer,views_total,views_unique
Google,1959,598
maplibre.org,1071,350
github.com,1016,201
Bing,55,20
statics.teams.cdn.office.net,53,7
DuckDuckGo,46,10
chatgpt.com,29,11
wiki.openstreetmap.org,28,11
Baidu,26,2
staticsint.teams.cdn.office.net,26,2
