referrer,views_total,views_unique
github.com,1975,485
maplibre.org,1272,605
Google,1157,464
chatgpt.com,81,42
Bing,46,31
mvnrepository.com,41,4
DuckDuckGo,39,21
pub.dev,25,14
search.brave.com,23,9
perplexity.ai,14,1
