time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-26 00:00:00+00:00,309,73,292,110
2026-04-27 00:00:00+00:00,1009,187,628,204
2026-04-28 00:00:00+00:00,1623,548,646,186
2026-04-29 00:00:00+00:00,1005,595,681,210
2026-04-30 00:00:00+00:00,553,246,377,162
2026-05-01 00:00:00+00:00,370,117,392,135
2026-05-02 00:00:00+00:00,387,154,251,112
2026-05-03 00:00:00+00:00,1403,366,253,113
2026-05-04 00:00:00+00:00,3335,504,757,161
2026-05-05 00:00:00+00:00,715,293,543,174
2026-05-06 00:00:00+00:00,776,290,359,188
2026-05-07 00:00:00+00:00,635,354,510,168
2026-05-08 00:00:00+00:00,940,283,589,211
2026-05-09 00:00:00+00:00,974,724,948,651
