referrer,views_total,views_unique
github.com,1451,385
maplibre.org,1279,571
Google,1097,464
Bing,129,37
DuckDuckGo,61,14
Baidu,53,14
chatgpt.com,50,24
wiki.openstreetmap.org,26,13
pub.dev,23,19
search.brave.com,22,8
