referrer,views_total,views_unique
Google,2043,647
maplibre.org,900,326
github.com,864,187
Bing,94,26
statics.teams.cdn.office.net,83,7
DuckDuckGo,80,16
npmjs.com,38,10
chatgpt.com,35,13
wiki.openstreetmap.org,34,13
search.brave.com,27,6
