referrer,views_total,views_unique
Google,2636,836
maplibre.org,1770,541
github.com,1077,240
bgithub.xyz,229,2
chatgpt.com,105,32
Bing,75,23
pub.dev,63,24
DuckDuckGo,54,26
wiki.openstreetmap.org,42,33
npmjs.com,36,14
