referrer,views_total,views_unique
Google,1375,422
maplibre.org,949,350
github.com,344,120
yandex.ru,124,14
chatgpt.com,103,42
Bing,37,17
pub.dev,33,23
gitverse.ru,27,2
DuckDuckGo,24,14
wiki.openstreetmap.org,24,10
