referrer,views_total,views_unique
Google,2518,717
maplibre.org,1076,322
github.com,867,192
Bing,102,32
statics.teams.cdn.office.net,76,7
DuckDuckGo,60,18
npmjs.com,49,17
awesome.ecosyste.ms,45,1
chatgpt.com,43,21
yandex.ru,30,12
