referrer,views_total,views_unique
Google,32,19
chatgpt.com,27,14
maplibre.org,20,9
swiftpackageindex.com,13,3
github.com,6,5
DuckDuckGo,2,2
docs.maptiler.com,1,1
cn.bing.com,1,1
