time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-06 00:00:00+00:00,119,48,13.0,4.0
2024-09-07 00:00:00+00:00,48,9,7.0,2.0
2024-09-08 00:00:00+00:00,46,12,2.0,2.0
2024-09-09 00:00:00+00:00,200,66,13.0,8.0
2024-09-10 00:00:00+00:00,204,91,6.0,5.0
2024-09-11 00:00:00+00:00,118,70,7.0,6.0
2024-09-12 00:00:00+00:00,136,65,114.0,7.0
2024-09-13 00:00:00+00:00,159,57,23.0,6.0
2024-09-14 00:00:00+00:00,41,15,7.0,5.0
2024-09-15 00:00:00+00:00,54,24,13.0,4.0
2024-09-16 00:00:00+00:00,184,74,13.0,8.0
2024-09-17 00:00:00+00:00,168,83,37.0,10.0
2024-09-18 00:00:00+00:00,193,84,23.0,11.0
2024-09-19 00:00:00+00:00,141,69,15.0,6.0
2024-09-20 00:00:00+00:00,10,9,,
