referrer,views_total,views_unique
Google,69,22
github.com,15,6
docs.maptiler.com,9,4
swiftpackageindex.com,5,3
search.brave.com,5,1
forums.swift.org,3,2
polstarapis.com,3,1
jianshu.com,2,1
gallimaps.com,2,1
webapp.beta.geo.waypoint.aws.dev,1,1
