time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-21 00:00:00+00:00,2918,270,4,4
2026-02-22 00:00:00+00:00,2430,212,14,5
2026-02-23 00:00:00+00:00,4026,419,9,7
2026-02-24 00:00:00+00:00,4663,473,22,8
2026-02-25 00:00:00+00:00,4755,455,19,8
2026-02-26 00:00:00+00:00,4279,429,16,8
2026-02-27 00:00:00+00:00,4459,413,9,8
2026-02-28 00:00:00+00:00,1819,212,18,8
2026-03-01 00:00:00+00:00,651,214,10,4
2026-03-02 00:00:00+00:00,2284,403,8,6
2026-03-03 00:00:00+00:00,2736,403,5,5
2026-03-04 00:00:00+00:00,3498,443,20,7
2026-03-05 00:00:00+00:00,1668,431,12,7
2026-03-06 00:00:00+00:00,1509,387,26,11
