referrer,views_total,views_unique
Google,23,16
github.com,16,3
maplibre.org,8,5
swiftpackageindex.com,4,3
gallimaps.com,2,1
kagi.com,2,1
chatgpt.com,1,1
swiftpackageregistry.com,1,1
