time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-22 00:00:00+00:00,345,135,7,6
2024-05-23 00:00:00+00:00,366,113,13,3
2024-05-24 00:00:00+00:00,389,117,43,14
2024-05-25 00:00:00+00:00,38,23,1,1
2024-05-26 00:00:00+00:00,38,29,2,1
2024-05-27 00:00:00+00:00,212,90,2,2
2024-05-28 00:00:00+00:00,482,151,16,9
2024-05-29 00:00:00+00:00,541,143,43,16
2024-05-30 00:00:00+00:00,378,131,21,5
2024-05-31 00:00:00+00:00,377,116,19,11
2024-06-01 00:00:00+00:00,53,35,5,2
2024-06-02 00:00:00+00:00,51,24,2,2
2024-06-03 00:00:00+00:00,419,120,12,6
2024-06-04 00:00:00+00:00,413,116,46,18
