referrer,views_total,views_unique
Google,37,21
chatgpt.com,18,2
swiftpackageindex.com,9,4
search.brave.com,9,2
DuckDuckGo,6,2
docs.maptiler.com,5,5
github.com,5,3
maplibre.org,3,1
Baidu,2,1
Bing,1,1
