time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-06 00:00:00+00:00,64,30,15,6
2024-04-07 00:00:00+00:00,62,34,13,3
2024-04-08 00:00:00+00:00,426,165,31,10
2024-04-09 00:00:00+00:00,455,151,26,10
2024-04-10 00:00:00+00:00,399,140,5,5
2024-04-11 00:00:00+00:00,492,155,4,2
2024-04-12 00:00:00+00:00,503,149,27,9
2024-04-13 00:00:00+00:00,40,30,3,2
2024-04-14 00:00:00+00:00,34,29,32,6
2024-04-15 00:00:00+00:00,463,170,49,18
2024-04-16 00:00:00+00:00,428,135,48,16
2024-04-17 00:00:00+00:00,415,150,51,18
2024-04-18 00:00:00+00:00,520,142,23,9
2024-04-19 00:00:00+00:00,466,151,22,11
