url_path,views_total,views_unique
/maplibre/maplibre-gl-native-distribution,125,71
/maplibre/maplibre-gl-native-distribution/blob/main/Package.swift,23,9
/maplibre/maplibre-gl-native-distribution/releases,21,13
/maplibre/maplibre-gl-native-distribution/releases/tag/6.15.0,7,5
/maplibre/maplibre-gl-native-distribution/issues/4,3,3
/maplibre/maplibre-gl-native-distribution/tree/main,3,3
/maplibre/maplibre-gl-native-distribution/blob/main/.github/workflows/release.yml,3,2
/maplibre/maplibre-gl-native-distribution/issues,3,2
/maplibre/maplibre-gl-native-distribution/tree/6.16.0,3,2
/maplibre/maplibre-gl-native-distribution/issues/8,2,2
