referrer,views_total,views_unique
Google,47,25
chatgpt.com,34,18
swiftpackageindex.com,13,3
maplibre.org,10,4
github.com,3,3
wiki.navercorp.com,1,1
gemini.google.com,1,1
docs.maptiler.com,1,1
Bing,1,1
