referrer,views_total,views_unique
Google,31,19
chatgpt.com,21,14
swiftpackageindex.com,16,6
maplibre.org,10,3
docs.maptiler.com,9,4
github.com,8,5
cn.bing.com,2,1
jawg.io,1,1
DuckDuckGo,1,1
search.brave.com,1,1
