referrer,views_total,views_unique
Google,50,26
docs.maptiler.com,27,10
polstarapis.com,20,1
github.com,18,7
map-service.mapxus.com,5,1
swiftpackageindex.com,2,2
DuckDuckGo,1,1
map-service.mapxus.co.jp,1,1
statics.teams.cdn.office.net,1,1
