referrer,views_total,views_unique
Google,32,21
chatgpt.com,29,14
maplibre.org,17,7
github.com,5,4
swiftpackageindex.com,5,1
DuckDuckGo,2,2
docs.maptiler.com,1,1
cn.bing.com,1,1
