referrer,views_total,views_unique
Google,38,22
maplibre.org,29,6
chatgpt.com,12,7
swiftpackageindex.com,10,5
github.com,7,4
DuckDuckGo,2,2
docs.maptiler.com,2,1
developer.apple.com,1,1
search.brave.com,1,1
yandex.ru,1,1
