time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-20 00:00:00+00:00,1304,188,21,10
2025-02-21 00:00:00+00:00,1438,196,8,3
2025-02-22 00:00:00+00:00,348,60,32,4
2025-02-23 00:00:00+00:00,219,76,2,2
2025-02-24 00:00:00+00:00,1173,186,6,5
2025-02-25 00:00:00+00:00,1482,204,23,9
2025-02-26 00:00:00+00:00,1549,186,29,9
2025-02-27 00:00:00+00:00,1298,189,31,14
2025-02-28 00:00:00+00:00,1492,204,14,8
2025-03-01 00:00:00+00:00,600,72,1,1
2025-03-02 00:00:00+00:00,203,72,21,7
2025-03-03 00:00:00+00:00,1721,201,52,13
2025-03-04 00:00:00+00:00,1939,196,33,16
2025-03-05 00:00:00+00:00,1751,189,57,13
