time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-02 00:00:00+00:00,5240,792,28,8
2026-09-03 00:00:00+00:00,5091,826,6,5
2026-09-04 00:00:00+00:00,4482,791,4,3
2026-09-05 00:00:00+00:00,2505,630,8,4
2026-09-06 00:00:00+00:00,2183,535,5,4
2026-09-07 00:00:00+00:00,4069,834,4,3
2026-09-08 00:00:00+00:00,4623,883,8,4
2026-09-09 00:00:00+00:00,4418,849,38,10
2026-09-10 00:00:00+00:00,4658,907,20,9
2026-09-11 00:00:00+00:00,4466,869,15,10
2026-09-12 00:00:00+00:00,2328,616,19,5
2026-09-13 00:00:00+00:00,2421,642,4,4
2026-09-14 00:00:00+00:00,4441,889,9,6
2026-09-15 00:00:00+00:00,4797,909,15,8
