referrer,views_total,views_unique
Google,77,24
swiftpackageindex.com,4,2
yandex.ru,4,1
github.com,3,3
docs.maptiler.com,2,2
maplibre.org,2,2
DuckDuckGo,2,2
cn.bing.com,1,1
yandex.by,1,1
