time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-15 00:00:00+00:00,2450,206,7,4
2026-02-16 00:00:00+00:00,3121,419,6,5
2026-02-17 00:00:00+00:00,3843,431,10,6
2026-02-18 00:00:00+00:00,6669,476,26,9
2026-02-19 00:00:00+00:00,5030,446,9,7
2026-02-20 00:00:00+00:00,4510,429,5,4
2026-02-21 00:00:00+00:00,2918,270,4,4
2026-02-22 00:00:00+00:00,2430,212,14,5
2026-02-23 00:00:00+00:00,4026,419,9,7
2026-02-24 00:00:00+00:00,4663,473,22,8
2026-02-25 00:00:00+00:00,4755,455,19,8
2026-02-26 00:00:00+00:00,4279,429,16,8
2026-02-27 00:00:00+00:00,4459,413,9,8
2026-02-28 00:00:00+00:00,1819,212,18,8
