referrer,views_total,views_unique
Google,63,28
maplibre.org,25,9
swiftpackageindex.com,25,7
github.com,9,3
Bing,9,1
chatgpt.com,5,3
Baidu,3,2
app.bitrise.io,3,1
docs.maptiler.com,2,2
gallimaps.com,1,1
