time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-07 00:00:00+00:00,3554,692,25,12
2026-08-08 00:00:00+00:00,2074,495,5,5
2026-08-09 00:00:00+00:00,2108,460,7,6
2026-08-10 00:00:00+00:00,4018,767,11,6
2026-08-11 00:00:00+00:00,4316,804,5,4
2026-08-12 00:00:00+00:00,4255,779,16,11
2026-08-13 00:00:00+00:00,3751,760,10,6
2026-08-14 00:00:00+00:00,3589,798,16,9
2026-08-15 00:00:00+00:00,1815,500,3,3
2026-08-16 00:00:00+00:00,1694,454,4,3
2026-08-17 00:00:00+00:00,3754,750,8,8
2026-08-18 00:00:00+00:00,4540,756,6,3
2026-08-19 00:00:00+00:00,4134,770,20,5
2026-08-20 00:00:00+00:00,4603,779,18,9
