referrer,views_total,views_unique
Google,53,29
docs.maptiler.com,28,11
github.com,15,6
map-service.mapxus.com,5,1
swiftpackageindex.com,3,3
maplibre.org,3,1
DuckDuckGo,1,1
statics.teams.cdn.office.net,1,1
