time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-19 00:00:00+00:00,632,131,18,7
2025-10-20 00:00:00+00:00,10268,329,11,8
2025-10-21 00:00:00+00:00,6609,337,29,11
2025-10-22 00:00:00+00:00,6772,311,11,9
2025-10-23 00:00:00+00:00,11352,313,35,12
2025-10-24 00:00:00+00:00,6663,323,26,14
2025-10-25 00:00:00+00:00,749,157,21,7
2025-10-26 00:00:00+00:00,438,112,1,1
2025-10-27 00:00:00+00:00,6559,339,23,9
2025-10-28 00:00:00+00:00,7523,382,25,13
2025-10-29 00:00:00+00:00,7029,340,15,11
2025-10-30 00:00:00+00:00,6603,310,25,10
2025-10-31 00:00:00+00:00,7943,298,37,13
2025-11-01 00:00:00+00:00,1257,152,19,5
