referrer,views_total,views_unique
Google,35,17
chatgpt.com,24,11
maplibre.org,14,4
swiftpackageindex.com,13,5
github.com,11,5
docs.maptiler.com,4,2
DuckDuckGo,3,3
developer.apple.com,1,1
search.brave.com,1,1
yandex.ru,1,1
