time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-15 00:00:00+00:00,435,134,7,4
2024-03-16 00:00:00+00:00,70,28,9,1
2024-03-17 00:00:00+00:00,80,35,13,5
2024-03-18 00:00:00+00:00,478,155,4,3
2024-03-19 00:00:00+00:00,458,163,29,6
2024-03-20 00:00:00+00:00,357,172,15,7
2024-03-21 00:00:00+00:00,445,182,27,10
2024-03-22 00:00:00+00:00,355,141,24,9
2024-03-23 00:00:00+00:00,54,27,2,1
2024-03-24 00:00:00+00:00,51,25,3,3
2024-03-25 00:00:00+00:00,354,137,17,10
2024-03-26 00:00:00+00:00,533,191,32,9
2024-03-27 00:00:00+00:00,401,148,12,9
2024-03-28 00:00:00+00:00,414,134,7,5
