referrer,views_total,views_unique
Google,15,8
github.com,5,4
chatgpt.com,4,1
swiftpackageindex.com,3,3
docs.atrius.com,2,1
gallimaps.com,1,1
map-service.mapxus.co.jp,1,1
maplibre.org,1,1
