referrer,views_total,views_unique
Google,62,20
docs.maptiler.com,5,2
github.com,4,4
maplibre.org,4,3
yandex.ru,4,1
cn.bing.com,1,1
yandex.by,1,1
DuckDuckGo,1,1
swiftpackageindex.com,1,1
