time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-25 00:00:00+00:00,1500,228,20,8
2025-03-26 00:00:00+00:00,1754,190,12,3
2025-03-27 00:00:00+00:00,1851,188,10,6
2025-03-28 00:00:00+00:00,1752,193,6,4
2025-03-29 00:00:00+00:00,688,79,11,8
2025-03-30 00:00:00+00:00,459,72,4,3
2025-03-31 00:00:00+00:00,1256,184,39,12
2025-04-01 00:00:00+00:00,1454,194,19,8
2025-04-02 00:00:00+00:00,1758,198,17,6
2025-04-03 00:00:00+00:00,1321,204,47,11
2025-04-04 00:00:00+00:00,943,179,17,4
2025-04-05 00:00:00+00:00,139,68,2,2
2025-04-06 00:00:00+00:00,149,74,26,7
2025-04-07 00:00:00+00:00,1214,192,18,10
