referrer,views_total,views_unique
Google,63,29
maplibre.org,24,8
docs.maptiler.com,12,4
swiftpackageindex.com,11,7
github.com,9,3
Bing,9,1
chatgpt.com,3,2
Baidu,3,2
app.bitrise.io,3,1
yandex.ru,2,2
