referrer,views_total,views_unique
chatgpt.com,23,15
Google,22,20
maplibre.org,12,4
github.com,9,4
swiftpackageindex.com,8,6
docs.maptiler.com,8,4
DuckDuckGo,2,1
jawg.io,1,1
