referrer,views_total,views_unique
Google,39,19
github.com,18,3
docs.maptiler.com,13,5
maplibre.org,5,4
swiftpackageindex.com,5,3
chatgpt.com,3,2
Baidu,3,2
gallimaps.com,2,1
yandex.ru,1,1
