referrer,views_total,views_unique
Google,61,29
maplibre.org,26,6
github.com,22,8
docs.maptiler.com,16,6
swiftpackageindex.com,7,2
search.brave.com,5,1
DuckDuckGo,3,1
platform.indoorsnavi.pro,2,1
