time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-03 00:00:00+00:00,871,156,2,2
2026-01-04 00:00:00+00:00,1005,163,15,6
2026-01-05 00:00:00+00:00,2294,368,24,13
2026-01-06 00:00:00+00:00,2280,381,8,7
2026-01-07 00:00:00+00:00,2624,444,9,6
2026-01-08 00:00:00+00:00,2783,381,17,10
2026-01-09 00:00:00+00:00,2476,400,10,4
2026-01-10 00:00:00+00:00,1002,188,2,2
2026-01-11 00:00:00+00:00,850,138,11,6
2026-01-12 00:00:00+00:00,2137,374,48,14
2026-01-13 00:00:00+00:00,2176,363,19,8
2026-01-14 00:00:00+00:00,2822,414,19,9
2026-01-15 00:00:00+00:00,2642,431,10,7
2026-01-16 00:00:00+00:00,2687,387,36,9
