referrer,views_total,views_unique
Google,42,22
chatgpt.com,21,12
swiftpackageindex.com,16,7
maplibre.org,6,4
github.com,3,3
docs.maptiler.com,2,1
cocoapods.org,1,1
gallimaps.com,1,1
roblabs.com,1,1
