time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-07 00:00:00+00:00,172,80,27,6
2024-11-08 00:00:00+00:00,123,55,42,10
2024-11-09 00:00:00+00:00,45,17,6,4
2024-11-10 00:00:00+00:00,61,17,9,6
2024-11-11 00:00:00+00:00,197,74,22,9
2024-11-12 00:00:00+00:00,244,91,15,7
2024-11-13 00:00:00+00:00,208,85,17,8
2024-11-14 00:00:00+00:00,128,38,51,12
2024-11-15 00:00:00+00:00,111,43,56,16
2024-11-16 00:00:00+00:00,18,14,5,3
2024-11-17 00:00:00+00:00,37,14,8,6
2024-11-18 00:00:00+00:00,259,85,24,10
2024-11-19 00:00:00+00:00,196,68,10,9
2024-11-20 00:00:00+00:00,141,69,18,8
