time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-11 00:00:00+00:00,4147,240,9,6
2025-08-12 00:00:00+00:00,2421,262,15,9
2025-08-13 00:00:00+00:00,2574,254,8,5
2025-08-14 00:00:00+00:00,664,95,8,7
2025-08-15 00:00:00+00:00,1940,214,4,3
2025-08-16 00:00:00+00:00,418,79,2,2
2025-08-17 00:00:00+00:00,175,60,7,2
2025-08-18 00:00:00+00:00,2146,288,18,13
2025-08-19 00:00:00+00:00,2507,292,26,8
2025-08-20 00:00:00+00:00,2681,226,3,3
2025-08-21 00:00:00+00:00,2710,242,24,11
2025-08-22 00:00:00+00:00,2949,211,3,3
2025-08-23 00:00:00+00:00,874,88,3,3
2025-08-24 00:00:00+00:00,457,97,8,5
