time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-30 00:00:00+00:00,127,62,8,3
2024-08-31 00:00:00+00:00,30,19,3,1
2024-09-01 00:00:00+00:00,31,18,2,2
2024-09-02 00:00:00+00:00,108,49,47,7
2024-09-03 00:00:00+00:00,109,64,17,3
2024-09-04 00:00:00+00:00,107,52,31,8
2024-09-05 00:00:00+00:00,137,58,7,5
2024-09-06 00:00:00+00:00,130,55,16,5
2024-09-07 00:00:00+00:00,48,9,7,2
2024-09-08 00:00:00+00:00,46,12,2,2
2024-09-09 00:00:00+00:00,200,66,13,8
2024-09-10 00:00:00+00:00,204,91,6,5
2024-09-11 00:00:00+00:00,118,70,7,6
2024-09-12 00:00:00+00:00,133,64,113,6
