time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-01 00:00:00+00:00,1457,372,15,5
2026-05-02 00:00:00+00:00,758,247,10,6
2026-05-03 00:00:00+00:00,937,249,9,5
2026-05-04 00:00:00+00:00,2340,563,13,8
2026-05-05 00:00:00+00:00,2361,527,20,9
2026-05-06 00:00:00+00:00,2985,503,7,5
2026-05-07 00:00:00+00:00,3203,542,6,4
2026-05-08 00:00:00+00:00,2116,478,8,5
2026-05-09 00:00:00+00:00,1512,222,4,3
2026-05-10 00:00:00+00:00,1296,231,4,4
2026-05-11 00:00:00+00:00,2450,478,3,3
2026-05-12 00:00:00+00:00,3634,551,3,2
2026-05-13 00:00:00+00:00,2707,542,12,8
2026-05-14 00:00:00+00:00,2544,527,5,3
