referrer,views_total,views_unique
Google,48,23
github.com,37,15
Bing,12,3
docs.maptiler.com,11,7
forums.swift.org,4,2
swiftpackageindex.com,3,1
jianshu.com,2,1
yandex.ru,1,1
dev.amazonlocation.services,1,1
npmjs.com,1,1
