referrer,views_total,views_unique
Google,46,23
swiftpackageindex.com,21,4
docs.maptiler.com,7,6
chatgpt.com,6,3
maplibre.org,4,3
search.brave.com,2,2
gallimaps.com,2,2
DuckDuckGo,1,1
Baidu,1,1
github.com,1,1
