referrer,views_total,views_unique
Google,37,13
github.com,11,8
Bing,8,1
maplibre.org,7,4
docs.atrius.com,5,1
swiftpackageindex.com,4,4
kagi.com,4,1
DuckDuckGo,2,2
chatgpt.com,2,2
