time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-15 00:00:00+00:00,10864,379,13,2
2025-12-16 00:00:00+00:00,11298,345,29,10
2025-12-17 00:00:00+00:00,9277,383,21,9
2025-12-18 00:00:00+00:00,2228,313,17,8
2025-12-19 00:00:00+00:00,3053,347,6,3
2025-12-20 00:00:00+00:00,527,166,10,5
2025-12-21 00:00:00+00:00,410,160,16,6
2025-12-22 00:00:00+00:00,1655,316,13,6
2025-12-23 00:00:00+00:00,2408,286,13,6
2025-12-24 00:00:00+00:00,1088,248,13,5
2025-12-25 00:00:00+00:00,708,193,1,1
2025-12-26 00:00:00+00:00,1851,214,4,4
2025-12-27 00:00:00+00:00,1167,150,10,3
2025-12-28 00:00:00+00:00,824,118,12,5
