referrer,views_total,views_unique
Google,84,21
github.com,49,10
docs.maptiler.com,15,7
polstarapis.com,4,1
maplibre.org,2,1
cloud.google.com,1,1
Bing,1,1
swiftpackageindex.com,1,1
