time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-10 00:00:00+00:00,4658,907,20,9
2026-09-11 00:00:00+00:00,4466,869,15,10
2026-09-12 00:00:00+00:00,2328,616,19,5
2026-09-13 00:00:00+00:00,2421,642,4,4
2026-09-14 00:00:00+00:00,4441,889,9,6
2026-09-15 00:00:00+00:00,4797,909,15,8
2026-09-16 00:00:00+00:00,4605,863,8,8
2026-09-17 00:00:00+00:00,4422,932,16,10
2026-09-18 00:00:00+00:00,4098,932,7,5
2026-09-19 00:00:00+00:00,2204,631,26,8
2026-09-20 00:00:00+00:00,2531,660,9,4
2026-09-21 00:00:00+00:00,4282,934,23,13
2026-09-22 00:00:00+00:00,4653,977,27,15
2026-09-23 00:00:00+00:00,4869,1014,24,12
