time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-30 00:00:00+00:00,5196,122,6.0,4.0
2025-12-01 00:00:00+00:00,16103,374,15.0,6.0
2025-12-02 00:00:00+00:00,20834,399,10.0,6.0
2025-12-03 00:00:00+00:00,16417,362,4.0,2.0
2025-12-04 00:00:00+00:00,11802,322,5.0,5.0
2025-12-05 00:00:00+00:00,10415,316,24.0,6.0
2025-12-06 00:00:00+00:00,2318,150,3.0,1.0
2025-12-07 00:00:00+00:00,644,135,3.0,2.0
2025-12-08 00:00:00+00:00,10746,346,8.0,6.0
2025-12-09 00:00:00+00:00,10282,380,19.0,7.0
2025-12-10 00:00:00+00:00,10061,406,33.0,11.0
2025-12-11 00:00:00+00:00,10180,346,49.0,14.0
2025-12-12 00:00:00+00:00,7998,317,32.0,9.0
2025-12-13 00:00:00+00:00,2107,163,,
