time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-18 00:00:00+00:00,556,198,3,3
2026-04-19 00:00:00+00:00,598,204,14,7
2026-04-20 00:00:00+00:00,3181,498,13,7
2026-04-21 00:00:00+00:00,2892,543,22,10
2026-04-22 00:00:00+00:00,2802,515,6,4
2026-04-23 00:00:00+00:00,2644,529,24,6
2026-04-24 00:00:00+00:00,2302,483,19,8
2026-04-25 00:00:00+00:00,636,229,1,1
2026-04-26 00:00:00+00:00,626,209,11,4
2026-04-27 00:00:00+00:00,2184,542,29,13
2026-04-28 00:00:00+00:00,2703,579,16,9
2026-04-29 00:00:00+00:00,3386,553,6,6
2026-04-30 00:00:00+00:00,2722,500,16,5
2026-05-01 00:00:00+00:00,1457,372,15,5
