time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-17 00:00:00+00:00,175,60,7,2
2025-08-18 00:00:00+00:00,2146,288,18,13
2025-08-19 00:00:00+00:00,2507,292,14,6
2025-08-20 00:00:00+00:00,2681,226,9,7
2025-08-21 00:00:00+00:00,2742,242,24,11
2025-08-22 00:00:00+00:00,2949,211,3,3
2025-08-23 00:00:00+00:00,874,88,3,3
2025-08-24 00:00:00+00:00,471,99,8,5
2025-08-25 00:00:00+00:00,2522,256,36,15
2025-08-26 00:00:00+00:00,2912,242,20,10
2025-08-27 00:00:00+00:00,2756,230,16,7
2025-08-28 00:00:00+00:00,2879,251,8,5
2025-08-29 00:00:00+00:00,2464,199,16,8
2025-08-30 00:00:00+00:00,671,72,5,4
