referrer,views_total,views_unique
chatgpt.com,54,20
Google,29,15
maplibre.org,11,4
github.com,4,4
swiftpackageindex.com,2,1
yandex.ru,2,1
perplexity.ai,1,1
Bing,1,1
docs.maptiler.com,1,1
