referrer,views_total,views_unique
chatgpt.com,39,21
Google,38,28
github.com,5,3
maplibre.org,1,1
swiftpackageindex.com,1,1
Bing,1,1
gallimaps.com,1,1
docs.maptiler.com,1,1
