referrer,views_total,views_unique
Google,93,24
maplibre.org,15,4
docs.maptiler.com,8,4
github.com,8,4
map-service.mapxus.com,5,1
swiftpackageindex.com,4,1
claude.ai,1,1
search.brave.com,1,1
