referrer,views_total,views_unique
docs.maptiler.com,21,7
Google,20,8
maplibre.org,11,6
github.com,8,8
swiftpackageindex.com,8,4
statics.teams.cdn.office.net,7,1
api.moveworkforward.com,2,1
Bing,1,1
