time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-29 00:00:00+00:00,549,181,15.0,6.0
2024-04-30 00:00:00+00:00,437,143,5.0,3.0
2024-05-01 00:00:00+00:00,360,128,39.0,8.0
2024-05-02 00:00:00+00:00,462,158,33.0,7.0
2024-05-03 00:00:00+00:00,460,152,37.0,5.0
2024-05-04 00:00:00+00:00,45,28,25.0,3.0
2024-05-05 00:00:00+00:00,50,28,15.0,4.0
2024-05-06 00:00:00+00:00,342,123,20.0,8.0
2024-05-07 00:00:00+00:00,401,136,38.0,11.0
2024-05-08 00:00:00+00:00,498,163,14.0,7.0
2024-05-09 00:00:00+00:00,306,124,16.0,7.0
2024-05-10 00:00:00+00:00,322,112,40.0,9.0
2024-05-11 00:00:00+00:00,41,31,13.0,4.0
2024-05-12 00:00:00+00:00,60,34,,
