referrer,views_total,views_unique
Google,42,22
docs.maptiler.com,33,5
github.com,19,6
chat.zalo.me,10,1
maplibre.org,7,3
cn.bing.com,7,1
swiftpackageindex.com,2,1
platform.indoorsnavi.pro,2,1
inservice.indoorsnavi.pro,1,1
Baidu,1,1
